,details,artist,albumName,type,price,available,url_img,stock
0,6727453474909,Various Artists,Peaky Blinders (Original Music From The TV Series) (Red Limited Edition),3LP,59.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Productshot_1.png?v=1646071325,50
1,6723258122333,Norah Jones,Come Away With Me: Super Deluxe Edition 20th Anniversary,4LP,179.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/NorahJones-CAWM_4LP-ProductShot.png?v=1645572766,50
2,6610068537437,Gary Moore,Blues For Jimi: Live In London (Turquoise Limited Edition),2LP,38.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/ER202941_GMOORE_JIMI_2LP_MOCK-2D.png?v=1645747610,50
3,6723260121181,Norah Jones,Come Away With Me 20th Anniversary,1LP,27.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/NJ_CAWM_PROD_SHOT.png?v=1645572557,50
4,6688080167005,George Thorogood,The Original George Thorogood (Orange Limited Edition),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/GT_LP_PRODUCT_SHOT_ORANGE_R1_no_sticker.png?v=1641426746,50
5,6688078856285,George Thorogood,The Original George Thorogood,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/GT_LP_PRODUCT_SHOT_BLACK_no_sticker.png?v=1641426371,50
6,6616815665245,Johnny Cash,A Concert: Behind Prison Walls (Red Marble Limited Edition),1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/MSVL834485_JCASH_BPW_LP_RBW_MOCK-2D.png?v=1645747375,50
7,6717708075101,Night Tempo,Ladies In The City (Clear Limited Edition),1LP,39.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/NightTempo_LadiesInTheCity_Packshot_LP_v2.png?v=1646094862,50
8,6723116040285,Brian May,Another World,1LP,35.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/1LP-3Dproductshot.png?v=1645560710,50
9,6701506691165,Police,Greatest Hits,2LP,49.96,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/ThePolice-GHHalfSpeed2LP_3DSLEEVE.png?v=1644958579,50
10,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_Vinyl_exploded_1632d3c4-9735-445b-80bf-bdc9ca01a130.png?v=1644435481,50
11,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3lp-box_7a53f606-dde8-44dd-a522-c7cef2ec37cf.gif?v=1644435481,50
12,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book1_cf5c6365-19f2-442a-b3a6-96e5fe0d5ede.png?v=1644435309,50
13,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book2_e7d080f6-3d2e-44a5-9051-acb9e0553b1e.png?v=1644435308,50
14,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book3_2485a58d-e3a6-44b8-b11f-83b0068bda17.png?v=1644435309,50
15,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book5_978bea7f-b70f-46fa-b3b6-27565ae3ba6b.png?v=1644435308,50
16,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book4_4f978c8c-9bbf-4722-b2fc-4a203daee7ff.png?v=1644435307,50
17,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book6_b6eaceb1-7e5d-4a12-89ca-fb903e411897.png?v=1644435308,50
18,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book7_62b883f3-0e1e-4077-9396-853a85fa11ee.png?v=1644435309,50
19,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book_Back_5471ea47-fa75-493d-87ff-c5e1595abeb7.png?v=1644435308,50
20,4763295613021,Eminem,"SSLP20 Expanded Collector's Edition (Opaque Red, Purple, and Blue Limited Edition)",Box Set,150.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/EM-208_-_sslp_drop_2_-_Book_c22efdb1-a2a2-47d3-bfee-53f4ab0f9205.png?v=1644435314,50
21,4576359055453,Mary J. Blige,"Herstory, Vol. 1",2LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3738512-2522313.jpg?v=1583658683,50
22,4572181495901,Eminem,The Eminem Show,2LP,26.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/421711.png?v=1644430974,50
23,4571481735261,Snoop Dogg,Bush,1LP,19.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/2889187.jpg?v=1583481806,50
24,6710443245661,Beastie Boys,Aglio E Olio,1LP,19.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Beastie_AGLIO_AnglePackshotwInsertSTNDRDREV1.png?v=1644447319,50
25,6710435315805,Rush,Moving Pictures (40th Anniversary) Super Deluxe Edition,Box Set,299.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Rush_MP40_SDX_AllRetailProductShot_ec0419c2-9f64-4baf-8b63-057c7925dbe5.png?v=1644603617,50
26,6710428663901,Rush,Moving Pictures (40th Anniversary) Limited Edition,1LP,39.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Rush_MP40_Ecomm1LP_ProductShot_4d39b687-cbf0-4a6c-852c-a44959df2b1e.png?v=1644603597,50
27,6710419357789,Rush,Moving Pictures (40th Anniversary) Deluxe,Box Set,99.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Rush_MP40_5LPDeluxe_ProductShot_49f55fd2-b8b4-4044-8580-ca632bc630e6.png?v=1644603566,50
28,6710414114909,Aerosmith,1971: The Road Starts Hear,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Aero-LP-Product-01.png?v=1644443433,50
29,6705611243613,2Pac,The Best Of 2Pac - Part 1: Thug,2LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/bestof1.png?v=1643916349,50
30,6705610719325,2Pac,The Best Of 2Pac - Part 2: Life,2LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/life.png?v=1643916792,50
31,6705610391645,2Pac,Until The End Of Time Deluxe,Box Set,139.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Untitled-1_b73bce9e-5bbf-4b54-a98f-108a42dbfc04.png?v=1643847210,50
32,4576466370653,Mary J. Blige,The London Sessions,2LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/2792069.jpg?v=1583660709,50
33,4574509236317,Mary J Blige,Herstory Vol 1. Box Set,Box Set,109.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/81XDBXpF3iL.png?v=1643764285,50
34,4574509236317,Mary J Blige,Herstory Vol 1. Box Set,Box Set,109.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/71aK5iSr-1L.png?v=1643764379,50
35,6701510721629,Roxy Music,Roxy Music,1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/1_Roxy_RM_1LP_3D_front.png?v=1643135019,50
36,6701509902429,Roxy Music,For Your Pleasure,1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/2_Roxy_FYP_1LP_3D_front.png?v=1644257543,50
37,6690778153053,Thug Life & 2Pac,Thug Life: Volume 1 (Picture Disc),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/thuglifePDLP.png?v=1643823138,50
38,4577632026717,Thug Life & 2pac,Thug Life: Volume 1,1LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/ThugLife_LP_ProductShot_665c365e-47d2-4e2f-8218-a9249e1aeef2.png?v=1644345821,50
39,4574376984669,2Pac,Strictly 4 My Niggaz,2LP,34.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3770107.jpg?v=1583574287,50
40,4573715890269,Eminem,The Slim Shady LP (Expanded Edition),3LP,53.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3752549-2523352.png?v=1644280978,50
41,4571477901405,Dr. Dre,2001 (Instrumentals Only),2LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3689299-2514354.png?v=1644280231,50
42,6704962011229,Cast of Mamma Mia! The Movie,Mamma Mia! Here We Go Again (Original Soundtrack),2LP,49.96,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/MammaMiaPDPackshot.png?v=1643654088,50
43,6697641017437,Akon,Konvicted (Reissue),2LP,35.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/AKON-Konvicted_Packshot-regEd.png?v=1642640953,50
44,6697638821981,KISS,Off The Soundboard: Live In Virginia Beach (Green Limited Edition),3LP,69.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/KISS_OTSVB_3LPGreen_45eea665-dfa3-4bc9-8fe3-2f4c1341bf33.png?v=1642640235,50
45,6697638166621,Kiss,Off The Soundboard: Live In Virginia Beach,3LP,59.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/KISS_OTSVB_3LP.png?v=1642640398,50
46,6687565971549,Killer Be Killed,Reluctant Hero (Picture Disc),2LP,32.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4007122-2765456.png?v=1642625460,50
47,6675632652381,Half Moon Run,Seasons of Change / Inwards & Onwards,1LP,32.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4043576-2777481.jpg?v=1640167320,50
48,6674065817693,Earthless,Night Parade of One Hundred Demons (Gold Limited Edition),2LP,37.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4032237-2766611.png?v=1642624390,50
49,6660828725341,Joe Diffie,Nashville Hits (Purple Limited Edition),1LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4032647-2766933.jpg?v=1638613880,50
50,6618917732445,Marshmello,Shockwave,1LP,27.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4018306-2753925.jpg?v=1633854625,50
51,6617922469981,David Bowie,Toy Box Set,Box Set,124.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4016912-2752273.png?v=1642637862,50
52,6601231728733,Bo Burnham,Inside (The Songs),2LP,34.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Inside.png?v=1642621803,50
53,6598854246493,LP,Churches,2LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3994417-2729955.jpg?v=1630141345,50
54,6565089902685,At the Gates,Slaughter of the Soul,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3051814.jpg?v=1621761527,50
55,6565010636893,Kk's Priest,Sermons of the Sinner,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3971432-2707326.jpg?v=1621677747,50
56,4721928405085,Credence Clearwater Revival,Creedence Clearwater Revival (Half Speed Master),1LP,29.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3901369.jpg?v=1589789710,50
57,4574588108893,Paul Mccartney,Paul Is Live,2LP,38.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3680393-2471148.jpg?v=1583579905,50
58,4573666541661,Kanye West,My Beautiful Dark Twisted Fantasy,3LP,34.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/1785580.jpg?v=1583546478,50
59,6690805350493,Jeremy Zucker,love is not dying (Blue Limited Edition),1LP,23.00,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/JeremyZucker_Loveisnotdying-UOVinylMockup.png?v=1642029345,50
60,6690783101021,Blink-182,blink-182 Greatest Hits,2LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Blink.png?v=1641840638,50
61,6690777202781,The Killers,Career Box Set,Box Set,179.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/KILL_0049_-_Box_Set_-_all_clear.png?v=1641839041,50
62,6690772090973,The Chemical Brothers,Electronic Battle Weapon,1LP,19.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/chemical_bros_1000x1000_grande_d6480aa7-6142-4100-98e2-520cb66a392d.png?v=1641837830,50
63,6688371114077,Common,Beautiful Revolution Pt. 2 (Yellow Neon Limited Edition),1LP,22.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4004137-2740685.png?v=1641938937,50
64,6688370753629,Various Artists,Blade Runner Black Lotus (Original Television Soundtrack) (Yellow Limited Edition),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4029736-2768625.jpg?v=1641463243,50
65,6687566626909,Nirvana,MTV Unplugged In New York,1LP,34.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Nirvana---UNPLUGGED-IN-N.Y.png?v=1642032237,50
66,6687566594141,The Velvet Underground,Complete Matrix Tapes Box Set,Box Set,199.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/matrixtapes_1024x1024_56efcb47-21b7-4bfc-80b9-afb9d64315df.jpg?v=1641949302,50
67,6687566528605,Various Artists,Cash Money: Instrumentals,2LP,34.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/CashMoney_Instrumentals2LP.png?v=1641947705,50
68,6685646782557,David Bowie,Hunky Dory (Picture Disc),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4044486-2778087.jpg?v=1641117670,50
69,6599667843165,Bluey,Bluey The Album (Blue Limited Edition),1LP,32.99,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4006301-2741112.jpg?v=1630226732,50
70,6598853492829,The Wombats,"Fix Yourself, Not the World",1LP,27.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4003290-2738525.jpg?v=1630141299,50
71,6565089706077,Rodrigo Amarante,Cavalo (Neon Orange Limited Edition),1LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3969170-2705231.png?v=1641948325,50
72,6561164361821,Joseph Williams,Denizen Tenant (Orange Limited Edition),2LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3917660-2684391.png?v=1641950251,50
73,4737338015837,LIL Wayne,Funeral (White Limited Edition),2LP,35.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/LilWayne.png?v=1641846966,50
74,4623046377565,Jeremy Zucker,love is not dying,1LP,22.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/jzlp.png?v=1586884609,50
75,4580614209629,Soundgarden,King Animal (Snow-white and Buttercream Mixed Limited Edition),2LP,34.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/soundgarden_king_animal_sov-small.jpg?v=1583964318,50
76,4574765776989,Johnny Cash,Boom Chicka Boom,1LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/JCash-BoomChickaBoom_1LP-ProductShot.jpg?v=1585339871,50
77,4574559436893,Jon Batiste,Hollywood Africans,2LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3825988.jpg?v=1583579030,50
78,4572273279069,Pearl Jam,Gigaton,2LP,38.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3780729-2536399.png?v=1642008434,50
79,4572182904925,Amy Winehouse,Lioness: Hidden Treasures,2LP,34.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/1914724.jpg?v=1583494222,50
80,6690825732189,Pj Harvey,The Hope Six Demolition Project - Demos,1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/PJHarvey_HopeSixDemolitionProject_Demos__ExpandedPackshot.png?v=1641846278,50
81,6690824912989,Pj Harvey,The Hope Six Demolition Project,1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/PJHarvey_HopeSixDemolitionProject_ExpandedPackshot.png?v=1641845995,50
82,6690788212829,Frank Zappa & the Mothers,Live at Rainbow Theatre,3LP,59.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/RainbowTheater3LPiso.png?v=1641841695,50
83,6690786738269,Frank Zappa & the Mothers,"Live at Fillmore East, June 1971  - 50th Anniversary",3LP,59.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Fillmore3LPiso.png?v=1641841273,50
84,6688081936477,Stro Elliot & James Brown,Black & Loud: James Brown Reimagined By Stro Elliot,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/BlackVinyl.jpg?v=1641427310,50
85,6670050525277,Various Artists,Licorice Pizza (Original Motion Picture Soundtrack),2LP,35.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4033338-2769042.jpg?v=1639389655,50
86,6666742759517,The Everly Brothers,One Night At the Royal Albert Hall (Blue Limited Edition),2LP,34.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4020818-2758619.jpg?v=1639130532,50
87,6640709206109,Black Veil Brides,Phantom Tomorrow (Red with Clear Limited Edition),1LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4014104-2760297.jpg?v=1637228822,50
88,6626502213725,Eric Bibb,Dear America,2LP,27.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3980368-2731199_5b0640a9-3f14-4b18-a712-d6f35afdba57.jpg?v=1641507662,50
89,6622248566877,Danzig,Danzig 5: Blackacidevil,1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4006558-2754272.jpg?v=1641507370,50
90,6620504752221,Lorrie Morgan,Picture of Me - Greatest Hits & More (Pink Limited Edition),1LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/R-21530155-1640798812-2207_jpeg.jpg?v=1641431037,50
91,6604154339421,Demi Lovato,Dancing With the Devil the Art of Starting Over,2LP,38.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4004698-2739351.jpg?v=1641338094,50
92,6543811674205,Taylor Swift,evermore (Green Limited Edition),2LP,29.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3948988-2684835.png?v=1632336203,50
93,4839049265245,Badfinger,"No Matter What - Revisiting the Hits (Red, White with Blue Limited Edition)",1LP,32.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3923309-2664760.jpg?v=1612174020,50
94,4837566808157,Infectious Grooves,Take You on a Ride (EP),1LP,19.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3895206-2655107_9f8b0bdc-47a2-45f1-b665-79738a015239.jpg?v=1641491812,50
95,4835020439645,Santana,"Soul Sacrifice (Green, White, and Red Limited Edition)",1LP,32.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3897103-2657998.jpg?v=1610794409,50
96,4833887879261,Chevelle,Niratias,1LP,20.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3900662-2661341.jpg?v=1623354646,50
97,4821175009373,Gorillaz,D-Sides Box Set,Box Set,39.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3803680-2549147.jpg?v=1606384411,50
98,4808309211229,Childish Gambino,Because The Internet,2LP,29.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3865001-2610269.jpg?v=1602666770,50
99,4779683151965,Yes,Tormato (Picture Disc),1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3774957.jpg?v=1597919642,50
100,4776042233949,Rex Orange County,Bcos U Will Never B Free,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3838909-2589308.jpg?v=1596789634,50
101,4700496068701,The Who,"Who (Red, White and Blue Marbled Limited Edition)",1LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/The_Who_vinyl_marble-1_81e59dda-1c02-48f3-9160-827b4a7cc29e.png?v=1589318017,50
102,4700496068701,The Who,"Who (Red, White and Blue Marbled Limited Edition)",1LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/The_Who_vinyl_marble_front_and_back-1_1c216540-4c84-496d-adc3-e5187c945b2a.png?v=1589318017,50
103,4574359781469,Travis Scott,Astroworld,2LP,30.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3818042.jpg?v=1583573777,50
104,4572154626141,Childish Gambino,"""Awaken, My Love!""",1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3734848.jpg?v=1583493663,50
105,4571644133469,Foo Fighters,Greatest Hits,2LP,23.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/1568750.jpg?v=1583485074,50
106,4747035344989,U2,October (Cream Limited Edition),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/U2---October-1LP-Colorcopy.png?v=1624560239,50
107,6629832523869,Shadow Project,Dreams For the Dying (Purple & Black Splatter Limited Edition),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4001117-2750177.png?v=1639516217,50
108,6624115392605,Gillian Welch & David Rawlings,All the Good Times,1LP,27.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4018288-2759827.jpg?v=1634718602,50
109,6617922306141,Walk the Moon,Heights,1LP,23.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4013861-2750470.jpg?v=1633682732,50
110,6612064927837,The Weeknd,The Highlights,2LP,50.99,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4017154-2754151_400x_8dc9bd1b-77f2-494e-9e13-037ab6194094.png?v=1638994078,50
111,6593594720349,Garbage,beautifulgarbage,2LP,35.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/GARBAGE_BEAUTIFUL_LP_4050538689426_EXPLODED.jpg?v=1628870377,50
112,6585656180829,Courtney Barnett,"Things Take Time, Take Time (Blue Limited Edition)",1LP,28.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3990872-2728992.jpg?v=1626425144,50
113,6563790356573,Nine Inch Nails,Hesitation Marks,2LP,35.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Untitled-1_ff3fa432-ff55-49ae-beb4-3290a3ed25cd.png?v=1639522537,50
114,6562012692573,Sugar Candy Mountain,Impression,1LP,21.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3958901-2695238.jpg?v=1623885225,50
115,6560888619101,1000 Homo Djs & Ministry,Supernaut (Purple Limited Edition),1LP,22.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3964361-2700513.jpg?v=1620422844,50
116,6554823229533,Various Artists,Pink Floyd Tribute: Still Wish You Were Here (Silver Limited Edition),1LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3951021-2691087.png?v=1639600737,50
117,6551234347101,Black Sabbath,Sabotage: Super Deluxe Edition,Box Set,109.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3963639-2699579.png?v=1639603329,50
118,6545047355485,The Prize Fighter Inferno,The City Introvert (Bone Colored Limited Edition),1LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3944860-2678016.jpg?v=1617354691,50
119,6544517922909,Neil Diamond,Love At The Greek: Recorded Live At The Greek Theatre,2LP,26.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Untitled-1_646b20c1-9144-4ca9-ac88-32bb7c5ab2dc.png?v=1639524262,50
120,6537858220125,Godspeed You! Black Emperor,"G_d's Pee At State's End! (Incl. 10"")",2LP,27.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3946530-2680687.jpg?v=1615026937,50
121,4829350395997,Finneas,Blood Harmony (Deluxe) (Opaque Dark Blue Limited Edition),1LP,24.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3895521-2655316.jpg?v=1609151270,50
122,4814976745565,Beyonce,Homecoming: The Live Album,Box Set,54.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3874522-2631221.jpg?v=1605173640,50
123,4782245806173,Johnny Griffin,The Man I Love,1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/2281778.png?v=1639593876,50
124,4622240841821,Fleetwood Mac,Say You Will,2LP,31.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3571922.jpg?v=1586536246,50
125,4574356766813,Tom Petty,Greatest Hits,2LP,34.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3383803.jpg?v=1583573710,50
126,4573671522397,Arctic Monkeys,Whatever People Say I Am That's What I Am Not,1LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/797424.png?v=1639610190,50
127,4573668507741,Weezer,Weezer (The Blue Album),1LP,19.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3460126.png?v=1639610096,50
128,4573665558621,The Beach Boys,Sounds of Summer: The Very Best of The Beach Boys,2LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3369804.png?v=1639607212,50
129,4572170158173,Leon Bridges,Good Thing,1LP,22.98,False,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3777399.jpg?v=1583494020,50
130,6655153373277,David Bowie,Brilliant Adventure (1992-2001) Box Set,Box Set,399.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4016952-2752271_400x_f119531a-6419-4d5b-9d48-e7c7ed362421.png?v=1638910575,50
131,6655153373277,David Bowie,Brilliant Adventure (1992-2001) Box Set,Box Set,399.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/DavidBowie.png?v=1638910575,50
132,6655152193629,Eddie Vedder & Glen Hansard & Cat Power,Flag Day Original Soundtrack,1LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4026878-2762394.jpg?v=1638179155,50
133,6627433414749,Lambchop,I Hope You're Sitting Down / Jack's Tulips,1LP,25.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/4026869-2761970.jpg?v=1635323493,50
134,6625866317917,X Ambassadors,The Beautiful Liar (Marigold Limited Edition),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/Untitled-1_0a23d110-6bfb-46b9-81ca-63de6a6fd1f9.png?v=1638907205,50
135,6624115916893,Children on Stun,Tourniquets of Love's Desire (Red & Black Splatter Limited Edition),1LP,29.98,True,https://cdn.shopify.com/s/files/1/0287/4323/7725/products/3995089-2740224.png?v=1639009590,50
